type	hi
sdp	14
sdp	12.49
sdp	9.26
sdp	1.53
sdp	7
sdp	2.94
sdp	7.26
sdp	3.81
sdp	3.92
sdp	2.94
sdp	1.49
sdp	2.77
sdp	8.02
sdp	13.24
sdp	7.8
sdp	10.97
sdp	3.81
sdp	12.26
sdp	2.94
sdp	2.94
sdp	3.92
sdp	6.28
sdp	2.77
sdp	3.81
sdp	2.48
sdp	2.94
sdp	3.27
sdp	14.45
sdp	5.26
sdp	6.34
sdp	2.85
sdp	2.48
sdp	2.94
sdp	2.77
sdp	3.81
sdp	12.06
sdp	9.6
sdp	9.86
sdp	12.06
sdp	3.43
sdp	5.5
sdp	13.5
sdp	13.61
sdp	9.77
sdp	10.97
sdp	4.99
sdp	3.88
sdp	6.59
sdp	8.98
sdp	13.5
sdp	6.75
sdp	2.35
sdp	0.95
sdp	9.08
sdp	5.26
sdp	2.94
sdp	3.81
sdp	8.6
sdp	12.06
sdp	7.04
sdp	10.58
sdp	5.38
sdp	11.49
sdp	4.59
sdp	4.81
sdp	5.89
sdp	10.62
sdp	5.26
sdp	2.31
sdp	13.66
sdp	3.81
sdp	3.43
sdp	5.5
sdp	14
sdp	5.46
sdp	1.93
sdp	5.15
sdp	4.44
sdp	1.49
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	3.95
sdp	3.89
sdp	6.62
sdp	8.98
sdp	4.64
sdp	6.15
sdp	2.35
sdp	1.53
sdp	12.06
sdp	14
sdp	4.88
sdp	8.46
sdp	2.94
sdp	3.92
sdp	2.77
sdp	3.81
sdp	7.26
sdp	10.58
sdp	3.81
sdp	10.1
sdp	15.27
sdp	3.43
sdp	8.19
sdp	12.56
sdp	2.94
sdp	3.81
sdp	3.81
sdp	6.09
sdp	13.16
sdp	13.81
sdp	13.66
sdp	5.26
sdp	10.64
sdp	3.81
sdp	6.96
sdp	4.11
sdp	6.36
sdp	9.41
sdp	2.35
sdp	5.71
sdp	3.52
sdp	3.81
sdp	6.28
sdp	3.81
sdp	5.67
sdp	12.2
sdp	5.22
sdp	6.55
sdp	1.53
sdp	11.68
sdp	10.11
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	7.54
sdp	7.61
sdp	14.94
sdp	3.81
sdp	6.21
sdp	4.11
sdp	10.18
sdp	3.8
sdp	7.07
sdp	7.77
sdp	12.05
sdp	2.48
sdp	2.94
sdp	13.16
sdp	2.31
sdp	13.66
sdp	6.28
sdp	3.81
sdp	5.98
sdp	8.37
sdp	4.53
sdp	3.72
sdp	15.58
sdp	13.53
sdp	9.84
sdp	2.9
sdp	5.67
sdp	2.35
sdp	2.35
sdp	6.72
sdp	5.63
sdp	13.16
sdp	10.12
sdp	13.81
sdp	5.26
sdp	10.64
sdp	13.66
sdp	3.81
sdp	2.48
sdp	5.5
sdp	5.22
sdp	2.28
sdp	14.37
sdp	5.36
sdp	4.68
sdp	14
sdp	12.49
sdp	2.9
sdp	14.31
sdp	2.48
sdp	2.94
sdp	3.81
sdp	11.68
sdp	11.79
sdp	14.48
sdp	14.94
sdp	10.56
sdp	9.5
sdp	7.54
sdp	7.61
sdp	15.58
sdp	13.3
sdp	2.9
sdp	2.94
sdp	5.67
sdp	1.53
sdp	2.52
sdp	4.27
sdp	13.16
sdp	10.12
sdp	13.81
sdp	13.66
sdp	5.26
sdp	3.81
sdp	2.77
sdp	3.99
sdp	5.89
sdp	3.92
sdp	13.66
sdp	3.81
sdp	3.3
sdp	12.35
sdp	3.3
sdp	10.58
sdp	6.55
sdp	2.77
sdp	11.79
sdp	5.5
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	5.67
sdp	3.69
sdp	3.55
sdp	6.96
sdp	4.27
sdp	2.77
sdp	2.77
sdp	5.67
sdp	6.84
sdp	3.43
sdp	5.5
sdp	4.23
sdp	10.23
sdp	5.63
sdp	8.98
sdp	12.06
sdp	13.5
sdp	3.72
sdp	5.09
sdp	5.87
sdp	11.68
sdp	5.5
sdp	11.79
sdp	14.48
sdp	9.5
sdp	7.54
sdp	12.2
sdp	7.61
sdp	14.94
sdp	8.37
sdp	3.95
sdp	0.95
sdp	13.46
sdp	4.34
sdp	3.34
sdp	12.33
sdp	11.95
sdp	12.33
sdp	3.41
sdp	3.88
sdp	0.54
sdp	2.52
sdp	16.93
sdp	11.95
sdp	12.33
sdp	2.9
sdp	4.52
sdp	2.35
sdp	5.09
sdp	7.85
sdp	1.53
sdp	11.79
sdp	12.74
sdp	5.5
sdp	12.2
sdp	13.16
sdp	10.12
sdp	5.26
sdp	10.64
sdp	13.66
sdp	3.81
sdp	3.88
sdp	2.35
sdp	6.14
sdp	1.95
sdp	11.79
sdp	10.56
sdp	9.5
sdp	13.5
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	2.49
sdp	1.36
sdp	3.88
sdp	11.68
sdp	11.79
sdp	14.48
sdp	14.94
sdp	14.62
sdp	9.5
sdp	7.54
sdp	7.61
sdp	15.65
sdp	1.53
sdp	2.35
sdp	2.35
sdp	9.42
sdp	6.84
sdp	10.97
sdp	5.78
sdp	13.46
sdp	2.94
sdp	9.08
sdp	13.24
sdp	14.3
sdp	12.06
sdp	5.59
sdp	4.43
sdp	8.37
sdp	13.56
sdp	1.93
sdp	8.98
sdp	6.2
sdp	11.8
sdp	12.26
sdp	3.89
sdp	3.99
sdp	5.03
sdp	2.42
sdp	12.33
sdp	9.77
sdp	12.92
sdp	3.48
sdp	2.42
sdp	12.33
sdp	6.26
sdp	5.89
sdp	12.92
sdp	2.35
sdp	11.95
sdp	12.33
sdp	4.74
sdp	10.58
sdp	11.79
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	8.98
sdp	10.56
sdp	11.68
sdp	7.82
sdp	6.35
sdp	9.77
sdp	12.74
sdp	2.94
sdp	8.87
sdp	7.32
sdp	7.96
sdp	12.33
sdp	2.35
sdp	11.81
sdp	8.83
sdp	3.65
sdp	5.89
sdp	10.62
sdp	6.56
sdp	6.84
sdp	4.52
sdp	11.99
sdp	13.02
sdp	14.52
sdp	8.98
sdp	9.86
sdp	11.79
sdp	11.68
sdp	6.84
sdp	13.5
sdp	12.2
sdp	14.98
sdp	15.15
sdp	11.01
sdp	5.1
sdp	12.06
sdp	5.89
sdp	5.22
sdp	11.68
sdp	5.5
sdp	11.79
sdp	14.48
sdp	9.5
sdp	7.54
sdp	12.2
sdp	7.61
sdp	14.94
sdp	6.72
sdp	6.72
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	4.97
sdp	11.68
sdp	11.79
sdp	14.48
sdp	9.5
sdp	7.54
sdp	12.2
sdp	7.61
sdp	14.94
sdp	11.68
sdp	10.56
sdp	11.79
sdp	5.5
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	7.61
sdp	14.94
sdp	11.68
sdp	5.5
sdp	11.79
sdp	14.48
sdp	9.5
sdp	7.54
sdp	12.2
sdp	7.61
sdp	14.94
sdp	2.77
sdp	3.27
sdp	5.2
sdp	11.4
sdp	4.43
sdp	7.1
sdp	7.68
sdp	11.79
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	7.37
sdp	4.93
sdp	2.49
sdp	5.8
sdp	4.81
sdp	5.09
sdp	2.52
sdp	8.56
sdp	4.81
sdp	11.68
sdp	11.79
sdp	10.15
sdp	11.68
sdp	7.61
sdp	10.97
sdp	2.94
sdp	5.89
sdp	3.92
sdp	3.81
sdp	4.23
sdp	2.77
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	2.77
sdp	2.77
sdp	12.65
sdp	2.77
sdp	6.36
sdp	2.77
sdp	6.72
sdp	11.68
sdp	11.79
sdp	14.48
sdp	5.5
sdp	14.62
sdp	14.94
sdp	9.5
sdp	7.54
sdp	7.61
sdp	9.97
sdp	12.06
sdp	13.16
sdp	10.62
sdp	2.42
sdp	12.33
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	11.68
sdp	11.79
sdp	14.48
sdp	14.94
sdp	14.62
sdp	6.2
sdp	7.82
sdp	7.54
sdp	7.61
sdp	5.89
sdp	6.84
sdp	11.68
sdp	5.71
sdp	2.71
sdp	3.48
sdp	3.48
sdp	6.2
sdp	5.22
sdp	11.14
sdp	3.76
sdp	11.14
sdp	7.26
sdp	4.7
sdp	8.27
sdp	2.35
sdp	12.33
sdp	5.89
sdp	12.92
sdp	12.33
sdp	5.94
sdp	2.94
sdp	8.1
sdp	7.96
sdp	8.1
sdp	7.04
sdp	7.96
sdp	2.9
sdp	2.35
sdp	14.84
sdp	5.09
sdp	3.89
sdp	3.89
sdp	11.95
sdp	12.33
sdp	8.29
sdp	2.35
sdp	2.86
sdp	4.99
sdp	11.68
sdp	10.56
sdp	5.5
sdp	11.79
sdp	9.5
sdp	14.48
sdp	7.54
sdp	7.61
sdp	2.48
sdp	10.64
sdp	4.43
sdp	2.55
sdp	11.79
sdp	5.5
sdp	10.56
sdp	14.48
sdp	9.5
sdp	11.68
sdp	13.5
sdp	5.36
sdp	4.49
sdp	12.92
sdp	11.79
sdp	5.5
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	5.1
sdp	5.09
sdp	3.92
sdp	2.77
sdp	6.72
sdp	12.65
sdp	2.77
sdp	2.77
sdp	2.77
sdp	6.72
sdp	5.75
sdp	5.8
sdp	5.89
sdp	2.77
sdp	1.53
sdp	4.43
sdp	6.15
sdp	6.36
sdp	2.77
sdp	11.68
sdp	11.79
sdp	14.48
sdp	14.62
sdp	14.94
sdp	9.5
sdp	7.54
sdp	7.61
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	10.92
sdp	2.11
sdp	4.64
sdp	5.89
sdp	6.2
sdp	11.68
sdp	11.79
sdp	14.48
sdp	9.5
sdp	7.54
sdp	12.2
sdp	7.61
sdp	14.94
sdp	2.42
sdp	5.09
sdp	5.89
sdp	12.92
sdp	2.35
sdp	14.35
sdp	14.52
sdp	11.95
sdp	12.33
sdp	14.77
sdp	1.97
sdp	12.51
sdp	2.35
sdp	4.34
sdp	8.72
sdp	3.81
sdp	2.94
sdp	5.15
sdp	5.13
sdp	8.19
sdp	11.79
sdp	10.56
sdp	9.5
sdp	11.68
sdp	13.5
sdp	10.62
sdp	5.29
sdp	10.12
sdp	5.89
sdp	3.92
sdp	13.66
sdp	3.81
sdp	11.43
sdp	11.59
sdp	2.77
sdp	12.65
sdp	2.77
sdp	6.36
sdp	2.77
sdp	2.77
sdp	6.72
sdp	13.43
sdp	12.33
sdp	8.98
sdp	5.22
sdp	6.56
sdp	5.5
sdp	13.02
sdp	14.15
sdp	6.81
sdp	6.2
sdp	4.89
sdp	3.48
sdp	12.56
sdp	2.94
sdp	13.66
sdp	3.81
sdp	10.21
sdp	10.64
sdp	10.43
sdp	12.33
sdp	12.5
sdp	1.53
sdp	8.72
sdp	3.48
sdp	8.53
sdp	5.89
sdp	6.2
sdp	12.2
sdp	5.97
sdp	4.74
sdp	10.58
sdp	4.43
sdp	6.15
sdp	5.87
sdp	5.89
sdp	14.88
sdp	7.82
sdp	5.5
sdp	6.81
sdp	5.87
sdp	14
sdp	11.28
sdp	11.62
sdp	7.51
sdp	13.94
sdp	14.12
sdp	12.8
sdp	10.63
sdp	1.49
sdp	7.84
sdp	7.95
sdp	6.17
sdp	3.89
sdp	3.89
sdp	1.95
sdp	2.89
sdp	8.24
sdp	11.66
sdp	2.42
sdp	12.92
sdp	12.33
sdp	12.56
sdp	2.42
sdp	12.33
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	2.94
sdp	2.85
sdp	3.81
sdp	13.16
sdp	5.26
sdp	3.81
sdp	2.94
sdp	2.85
sdp	3.81
sdp	6.96
sdp	8.98
sdp	5.36
sdp	2.77
sdp	5.5
sdp	13.5
sdp	7.2
sdp	5.5
sdp	9.4
sdp	5.13
sdp	14.98
sdp	4.34
sdp	2.48
sdp	2.94
sdp	3.92
sdp	3.81
sdp	3.57
sdp	14
sdp	12.06
sdp	4.63
sdp	3.35
sdp	5.67
sdp	3.35
sdp	4.34
sdp	2.94
sdp	5.89
sdp	4.52
sdp	3.92
sdp	3.81
sdp	12.54
sdp	3.27
sdp	12.33
sdp	6.75
sdp	10.77
sdp	4.34
sdp	3.55
sdp	14.24
sdp	4.43
sdp	1.91
sdp	2.55
sdp	1.91
sdp	18.54
sdp	18.22
sdp	2.77
sdp	2.35
sdp	2.77
sdp	5.89
sdp	10.62
sdp	2.94
sdp	5.89
sdp	2.35
sdp	3.43
sdp	5.5
sdp	13.11
sdp	4.33
sdp	5.66
sdp	10.56
sdp	2.94
sdp	3.92
sdp	13.66
sdp	3.81
sdp	2.48
sdp	3.81
sdp	11.68
sdp	11.79
sdp	14.48
sdp	5.5
sdp	14.62
sdp	14.94
sdp	9.5
sdp	7.54
sdp	7.61
sdp	15.04
sdp	11.68
sdp	11.81
sdp	13.5
sdp	5.5
sdp	3.88
sdp	15.78
sdp	6.72
sdp	5.66
sdp	5.89
sdp	15.3
sdp	5.5
sdp	12.2
sdp	3.65
sdp	2.77
sdp	1.49
sdp	12.06
sdp	3.41
sdp	2.77
sdp	2.35
sdp	2.77
sdp	2.77
sdp	2.35
sdp	2.77
sdp	12.02
sdp	2.42
sdp	12.33
sdp	12.33
sdp	6.08
sdp	12.92
sdp	2.35
sdp	2.77
sdp	1.49
sdp	12.06
sdp	2.49
sdp	9.22
sdp	11.79
sdp	14.48
sdp	14.94
sdp	9.5
sdp	7.54
sdp	7.61
sdp	6.77
sdp	6.2
sdp	1.49
sdp	12.06
sdp	14.62
sdp	5.89
sdp	0.95
sdp	3.34
sdp	4.63
sdp	5.36
sdp	3.81
sdp	6.08
sdp	5.09
sdp	12.33
sdp	2.94
sdp	2.94
sdp	1.53
sdp	11.79
sdp	15.36
sdp	14.48
sdp	5.5
sdp	14.94
sdp	12.2
sdp	10.56
sdp	9.5
sdp	7.54
sdp	7.61
sdp	5.89
sdp	13.07
sdp	15.2
sdp	4.63
sdp	9.84
sdp	3.76
sdp	14.31
sdp	3.57
sdp	10.56
sdp	14.52
sdp	11.68
sdp	11.79
sdp	14.48
sdp	14.94
sdp	10.56
sdp	14.84
sdp	9.5
sdp	7.54
sdp	7.61
sdp	2.42
sdp	12.33
sdp	12.33
sdp	6.08
sdp	12.92
sdp	2.35
sdp	2.77
sdp	2.35
sdp	2.77
sdp	10.56
sdp	14
sdp	2.52
sdp	6.28
sdp	5.22
sdp	3.27
sdp	2.48
sdp	5.89
sdp	5.22
sdp	12.2
sdp	10.56
sdp	3.43
sdp	11.68
sdp	5.67
sdp	15.27
sdp	15.36
sdp	11.79
sdp	14.48
sdp	9.6
sdp	9.5
sdp	7.54
sdp	7.61
sdp	1.93
sdp	5.5
sdp	2.42
sdp	12.92
sdp	6.08
sdp	4.68
sdp	14.61
sdp	12.56
sdp	2.49
sdp	3.37
sdp	2.35
sdp	2.77
sdp	3.43
sdp	5.5
sdp	2.77
sdp	2.35
sdp	2.77
sdp	14.31
sdp	4.63
sdp	5.89
sdp	15.3
sdp	5.06
sdp	6.84
sdp	5.89
sdp	10.62
sdp	2.77
sdp	2.35
sdp	2.77
sdp	2.31
sdp	7.82
sdp	5.09
sdp	2.85
sdp	14
sdp	10.15
sdp	15.7
sdp	5.67
sdp	2.48
sdp	10.64
sdp	2.94
sdp	2.31
sdp	3.81
sdp	7.82
sdp	5.67
sdp	12.06
sdp	6.84
sdp	3.43
sdp	5.97
sdp	11.68
sdp	13.5
sdp	5.5
sdp	10.15
sdp	0.95
sdp	6.81
sdp	3.37
sdp	5.13
sdp	12.06
sdp	14
sdp	6.84
sdp	14
sdp	5.67
sdp	6.98
sdp	8.53
sdp	8.53
sdp	6.96
sdp	3.43
sdp	5.5
sdp	2.94
sdp	10.62
sdp	1.97
sdp	2.77
sdp	1.49
sdp	12.06
sdp	8.71
sdp	5.26
sdp	5.36
sdp	7.59
sdp	5.89
sdp	12.92
sdp	8.1
sdp	12.33
sdp	10.77
sdp	2.82
sdp	14.3
sdp	9.16
sdp	2.94
sdp	2.85
sdp	3.81
sdp	6.96
sdp	6.72
sdp	6.2
sdp	3.27
sdp	7.26
sdp	5.5
sdp	8.94
sdp	7.87
sdp	2.82
sdp	2.49
sdp	3.37
sdp	11.79
sdp	11.68
sdp	14.48
sdp	14.94
sdp	10.56
sdp	7.54
sdp	7.61
sdp	14.31
sdp	4.63
sdp	10.62
sdp	5.67
sdp	5.89
sdp	15.3
sdp	14.62
sdp	14.14
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	15.1
sdp	8.98
sdp	5.89
sdp	10.62
sdp	11.79
sdp	14.48
sdp	14.84
sdp	5.5
sdp	14.94
sdp	10.56
sdp	9.5
sdp	7.54
sdp	7.61
sdp	6.84
sdp	5.89
sdp	14.13
sdp	3.76
sdp	15.27
sdp	15.3
sdp	5.5
sdp	15.1
sdp	8.98
sdp	15.27
sdp	6.42
sdp	2.77
sdp	6.96
sdp	6.72
sdp	6.2
sdp	13.81
sdp	14.06
sdp	5.67
sdp	14.31
sdp	10.56
sdp	3.57
sdp	14.52
sdp	5.66
sdp	3.76
sdp	14.24
sdp	1.53
sdp	11.68
sdp	5.5
sdp	11.79
sdp	5.22
sdp	10.64
sdp	2.94
sdp	8.18
sdp	10.1
sdp	10.15
sdp	3.85
sdp	12.06
sdp	3.43
sdp	5.5
sdp	2.77
sdp	7.26
sdp	0.54
sdp	14.43
sdp	6.84
sdp	4.48
sdp	2.35
sdp	11.89
sdp	3.76
sdp	2.42
sdp	5.89
sdp	12.92
sdp	2.35
sdp	3.11
sdp	14
sdp	7.26
sdp	10.15
sdp	15.08
sdp	6.21
sdp	5.5
sdp	5.5
sdp	13.5
sdp	3.99
sdp	14.31
sdp	4.63
sdp	5.5
sdp	7.87
sdp	6.29
sdp	5.92
sdp	11.68
sdp	11.79
sdp	11.99
sdp	14.48
sdp	14.94
sdp	12.2
sdp	10.56
sdp	9.5
sdp	7.54
sdp	7.61
sdp	5.15
sdp	4.27
sdp	12.5
sdp	8.27
sdp	5.5
sdp	13.32
sdp	5.5
sdp	3.81
sdp	3.81
sdp	2.77
sdp	1.49
sdp	12.06
sdp	1.93
sdp	14
sdp	3.43
sdp	12.06
sdp	6.84
sdp	7.2
sdp	2.94
sdp	10.62
sdp	5.67
sdp	2.35
sdp	5.89
sdp	6.84
sdp	5.13
sdp	2.49
sdp	5.67
sdp	14
sdp	1.93
sdp	8.98
sdp	5.67
sdp	3.43
sdp	5.5
sdp	2.94
sdp	1.53
sdp	2.42
sdp	12.92
sdp	12.33
sdp	1.49
sdp	10.1
sdp	5.3
sdp	2.42
sdp	12.33
sdp	12.33
sdp	6.08
sdp	12.92
sdp	2.35
sdp	2.77
sdp	2.35
sdp	2.77
sdp	5.67
sdp	10.15
sdp	6.84
sdp	15.02
sdp	3.43
sdp	15.27
sdp	15.27
sdp	15.3
sdp	5.5
sdp	5.89
sdp	10.62
sdp	8.19
sdp	6.72
sdp	11.68
sdp	11.79
sdp	12.2
sdp	14.84
sdp	9.6
sdp	5.5
sdp	12.99
sdp	13.67
sdp	5.22
sdp	7.61
sdp	2.49
sdp	3.37
sdp	9.48
sdp	9.36
sdp	5.69
sdp	14
sdp	10.15
sdp	8.12
sdp	12.06
sdp	1.93
sdp	14.06
sdp	14
sdp	11.4
sdp	3.88
sdp	9.84
sdp	9.07
sdp	6.05
sdp	11.4
sdp	13.52
sdp	15.13
sdp	14.77
sdp	12.51
sdp	2.35
sdp	12.51
sdp	12.34
sdp	10.97
sdp	12.33
sdp	13.36
sdp	12.06
sdp	9.6
sdp	6.63
sdp	5.75
sdp	2.42
sdp	12.33
sdp	12.33
sdp	7.59
sdp	5.89
sdp	12.92
sdp	5.67
sdp	8.6
sdp	15.69
sdp	10.58
sdp	10.07
sdp	4.27
sdp	15.13
sdp	12.51
sdp	14.77
sdp	6.84
sdp	5.66
sdp	5.13
sdp	13.11
sdp	11.68
sdp	12.06
sdp	14
sdp	14.3
sdp	12.06
sdp	8.19
sdp	3.88
sdp	11.99
sdp	13.11
sdp	4.4
sdp	5.22
sdp	2.42
sdp	12.33
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	12.33
sdp	5.26
sdp	5.89
sdp	5.26
sdp	10.64
sdp	13.66
sdp	3.81
sdp	11.68
sdp	4.48
sdp	11.89
sdp	2.35
sdp	3.76
sdp	7.48
sdp	13.11
sdp	11.68
sdp	12.06
sdp	14
sdp	1.93
sdp	3.43
sdp	5.5
sdp	6.2
sdp	12.06
sdp	6.84
sdp	9.6
sdp	2.42
sdp	12.33
sdp	5.89
sdp	12.92
sdp	5.5
sdp	5.89
sdp	13.16
sdp	2.94
sdp	13.66
sdp	5.26
sdp	3.81
sdp	9.94
sdp	3.37
sdp	11.68
sdp	3.43
sdp	5.5
sdp	2.42
sdp	5.89
sdp	12.92
sdp	12.33
sdp	4.1
sdp	8.98
sdp	5.89
sdp	10.56
sdp	15.36
sdp	6.2
sdp	12.2
sdp	11.07
sdp	7.26
sdp	11.68
sdp	12.2
sdp	15.36
sdp	9.6
sdp	8.17
sdp	3.95
sdp	5.69
sdp	2.42
sdp	12.33
sdp	5.89
sdp	12.92
sdp	12.33
sdp	12.06
sdp	11.62
sdp	3.61
sdp	13.72
sdp	8.29
sdp	3.55
sdp	14.3
sdp	3.43
sdp	6.84
sdp	7.97
sdp	6.2
sdp	6.84
sdp	4.3
sdp	8.5
sdp	5.13
sdp	14.98
sdp	6.72
sdp	1.41
sdp	1.41
sdp	2.42
sdp	5.09
sdp	5.89
sdp	12.92
sdp	12.33
sdp	0.95
sdp	5.22
sdp	7.26
sdp	5.15
sdp	5.43
sdp	1.93
sdp	5.67
sdp	2.77
sdp	6.84
sdp	2.77
sdp	12.06
sdp	5.36
sdp	6.08
sdp	12.92
sdp	12.33
sdp	7.14
sdp	8.28
sdp	9.09
sdp	5.26
sdp	8.29
sdp	2.9
sdp	2.35
sdp	12.34
sdp	8.98
sdp	13.5
sdp	12.06
sdp	3
sdp	3.11
sdp	1.95
sdp	3.76
sdp	2.49
sdp	6.72
sdp	12.34
sdp	11.99
sdp	8.98
sdp	5.89
sdp	14.98
sdp	10.56
sdp	6.2
sdp	12.2
sdp	11.68
sdp	7.26
sdp	9.6
sdp	7.31
sdp	12.33
sdp	4.68
sdp	13.9
sdp	12.92
sdp	3.76
sdp	10.97
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	4.68
sdp	2.35
sdp	11.34
sdp	6.84
sdp	14.84
sdp	2.9
sdp	2.35
sdp	12.34
sdp	1.93
sdp	2.77
sdp	4.87
sdp	7.68
sdp	6.09
sdp	4.53
sdp	11.49
sdp	3.95
sdp	5.94
sdp	11.66
sdp	8.24
sdp	14.32
sdp	8.12
sdp	13.12
sdp	13.11
sdp	11.68
sdp	12.06
sdp	14
sdp	2.49
sdp	3.37
sdp	9.9
sdp	10.64
sdp	3.43
sdp	5.5
sdp	6.01
sdp	12.34
sdp	5.67
sdp	6.55
sdp	2.35
sdp	3.11
sdp	5.3
sdp	6.72
sdp	5.89
sdp	10.62
sdp	5.89
sdp	10.62
sdp	2.89
sdp	7.31
sdp	3.76
sdp	2.35
sdp	8.72
sdp	3.88
sdp	3.43
sdp	5.5
sdp	8.64
sdp	1.6
sdp	9.48
sdp	14.87
sdp	8.53
sdp	5.67
sdp	2.42
sdp	12.92
sdp	6.08
sdp	4.68
sdp	4.11
sdp	13.54
sdp	2.48
sdp	4.81
sdp	10.49
sdp	6.84
sdp	9.6
sdp	12.06
sdp	6.84
sdp	14.3
sdp	12.06
sdp	3.15
sdp	10.62
sdp	2.94
sdp	1.53
sdp	14
sdp	3.43
sdp	5.5
sdp	2.42
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	11.34
sdp	6.72
sdp	6.2
sdp	5.13
sdp	2.42
sdp	12.33
sdp	12.33
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.42
sdp	5.89
sdp	12.92
sdp	3.11
sdp	5.09
sdp	2.42
sdp	7.59
sdp	5.89
sdp	12.92
sdp	2.35
sdp	11.68
sdp	11.79
sdp	14.84
sdp	12.2
sdp	9.6
sdp	5.5
sdp	12.99
sdp	13.67
sdp	5.22
sdp	7.61
sdp	10.58
sdp	3.95
sdp	5.06
sdp	11.06
sdp	9.72
sdp	14
sdp	5.23
sdp	13.93
sdp	5.5
sdp	11.68
sdp	8.98
sdp	7.12
sdp	2.48
sdp	7.26
sdp	1.53
sdp	2.82
sdp	3.92
sdp	3.81
sdp	0.95
sdp	9.41
sdp	1.36
sdp	9.16
sdp	8.55
sdp	6.84
sdp	12.06
sdp	9.6
sdp	10.62
sdp	14.13
sdp	8.98
sdp	12.06
sdp	13.5
sdp	10.15
sdp	5.5
sdp	10.15
sdp	8.19
sdp	2.77
sdp	1.41
sdp	8.5
sdp	3.69
sdp	1.36
sdp	1.36
sdp	1.53
sdp	3.89
sdp	11.99
sdp	2.77
sdp	0.54
sdp	2.94
sdp	5.67
sdp	3.73
sdp	12.06
sdp	14
sdp	10.56
sdp	6.2
sdp	8.98
sdp	12.56
sdp	5.59
sdp	14
sdp	14.22
sdp	2.35
sdp	2.9
sdp	2.77
sdp	2.77
sdp	5.36
sdp	3.81
sdp	7.59
sdp	6.08
sdp	15.07
sdp	12.92
sdp	10.83
sdp	7.65
sdp	12.08
sdp	1.97
sdp	13.86
sdp	3.92
sdp	2.77
sdp	3.81
sdp	3.81
sdp	2.42
sdp	5.89
sdp	12.92
sdp	14.46
sdp	12.33
sdp	4.52
sdp	10.64
sdp	4.09
sdp	2.35
sdp	2.35
sdp	2.48
sdp	4.23
sdp	3.92
sdp	13.59
sdp	14.09
sdp	9.58
sdp	5.5
sdp	13.5
sdp	7.2
sdp	9.4
sdp	10.15
sdp	12.06
sdp	8.98
sdp	13.5
sdp	5.5
sdp	8.9
sdp	11.99
sdp	5.5
sdp	11.79
sdp	10.56
sdp	9.5
sdp	14.48
sdp	11.68
sdp	13.5
sdp	6.4
sdp	2.28
sdp	7.26
sdp	5.5
sdp	11.99
sdp	7.2
sdp	5.12
sdp	4.34
sdp	6.72
sdp	5.09
sdp	5.15
sdp	12.18
sdp	8.98
sdp	13.5
sdp	2.94
sdp	7.26
sdp	7.59
sdp	5.89
sdp	12.92
sdp	9.42
sdp	2.42
sdp	5.89
sdp	12.92
sdp	14.61
sdp	2.48
sdp	10.43
sdp	1.53
sdp	8.98
sdp	13.5
sdp	13.75
sdp	3.57
sdp	12.18
sdp	2.82
sdp	2.85
sdp	2.39
sdp	7.37
sdp	10.56
sdp	7.2
sdp	12.2
sdp	0.95
sdp	13.53
sdp	1.41
sdp	5.67
sdp	3.89
sdp	6.55
sdp	3.72
sdp	3.37
sdp	10.74
sdp	3.69
sdp	1.93
sdp	6.2
sdp	7.1
sdp	8.6
sdp	3.81
sdp	7.26
sdp	1.53
sdp	12.85
sdp	8.83
sdp	13.5
sdp	5.15
sdp	2.77
sdp	5.89
sdp	3.81
sdp	6.21
sdp	14.06
sdp	6.2
sdp	12.06
sdp	5.89
sdp	14.65
sdp	12.06
sdp	14.62
sdp	13.07
sdp	5.09
sdp	12.65
sdp	2.77
sdp	2.77
sdp	2.77
sdp	6.72
sdp	6.84
sdp	1.53
sdp	5.76
sdp	5.5
sdp	11.99
sdp	7.2
sdp	5.5
sdp	4.64
sdp	4.52
sdp	3.54
sdp	5.06
sdp	11.79
sdp	11.68
sdp	5.5
sdp	10.56
sdp	14.48
sdp	13.5
sdp	14.94
sdp	14
sdp	5.67
sdp	2.94
sdp	12.26
sdp	8.53
sdp	3.81
sdp	5.09
